like,for,com,sum,date,content
209,268,155,632,2019-12-11,湖南卫视舞蹈风暴  的微博: 【 #舞蹈风暴# 直播】 今晚，两位顶级女舞者 @郝若琦  与王雪柔 @W雪柔-xr   变身“郝木兰”与“王雪刚”，带来一舞《惑·心》“画皮”般的东方魅影撩人心弦，红裙起舞似温暖火焰，在空中划出一道挣扎的光影；一袭蓝裙转瞬似人性欲望，在黑夜拉拢人心的黑暗。是善与恶的对抗，是天使与魔鬼的纠缠。一幕终章，...
1491,211,589,2291,2019-12-10,#茶颜悦色[超话]# 你看看这是啥！ 我不允许我的小主还不知道有新品内测！
700,106,233,1039,2019-12-09,一颗可爱的虎牙  的微博: 茶颜悦色换圣诞包装啦 我太爱了 我已经连续三天都喝的茶颜
319,12,72,403,2019-12-09,#茶颜悦色[超话]# 关于一些小彩蛋[给你小心心]
519,58,215,792,2019-12-08,#茶颜悦色[超话]# 12月新周边第一弹~ 从今天起，曲水流觞系列周边在门店全面上架啦。 有八款好看又实用的A6本，全新的宽版胶带，以上都是可以用积点兑换的。另外还有只送不卖的同系列2款手机贴~ 纸胶带和本子售价都是12元/个，也可以用5个积点进行兑换。因为仓库随机配送可能要多去几个门店转转才能集齐...
443,14,112,569,2019-12-07,#茶颜悦色[超话]# #茶话绘# 古人将大雪分为三候：“一候鹃鸥不鸣；二候虎始交；三候荔挺出。”大意就是：寒号鸟因为寒冷无法叫出声；老虎开始有求偶的行为；兰草也抽出新芽。 南方今年格外温柔了些，路边的绿化叶况还停留在秋天。 还是得叮嘱你们要记得穿秋裤啦~
917,20,145,1082,2019-12-04,#茶颜悦色[超话]# 想给你看路上葱郁茂密的树，天上奇形怪状的云。
443,16,136,595,2019-11-30,#茶颜悦色[超话]# 摸鱼今天去活字印刷店印上次的抽奖礼物啦。 我们没有把包印得像之前微博示图一样内容丰富，而是让这个包在我们手上流转时只留下一个小小的印记。 如果是崇尚简约的小主，年年有余小印章在春节可以讨个好彩头;如果是偏好色彩的小主，我们也留了足够的空间给你去艺术创想。 当然啦，礼物...
1673,202,369,2244,2019-11-29,我们不说再见，我也不让你在原地等我。我暗自酝酿着当我变得足够好，下一次相遇时，我一定飞奔而来拥抱你——《江湖不再，但后会有期》   江湖不再，但后会有期
307,27,187,521,2019-11-26,想飞的橘子w  的微博: #茶颜悦色[超话]#   新的习惯茶！！ 凉凉和醒醒[喵喵]
995,97,244,1336,2019-11-24,#茶颜悦色[超话]# 长沙从明天开始就降雨降温了，大家出门的时候记得带上雨伞，多添两件衣服，不要感冒了。 烟火易冷和雨天第二杯半价的筝筝纸鸢都很适合做热饮！！
560,25,152,737,2019-11-22,#茶话绘#  朋友圈里北方的朋友已经在炫耀各种雪景，长沙的我们还在努力抓住秋天最后的尾巴，一看日历，今天已经小雪了，不由感叹时光易逝。小雪节气时，南方有动手做香肠、腊肉的习俗，等到春节时正好享受美食。真好啊，离团聚在一起的时刻又更近一点点了…
929,35,208,1172,2019-11-20,#茶颜悦色[超话]#   变天了真冷，要喝热饮，门店开热空调了感天动地！
1776,11,298,2085,2019-11-18,下午在看活字推送的留言准备抽奖，5617条留言，是大家一字一字敲出来的想对我们说的话，许多褒奖与共鸣、许多建议和思考，都是茶颜进行输出时又反过来收获到的最宝贵的财富。 当然也有一些不同的声音，萝卜白菜各有所爱，可以理解，不仅要理解还要去思考，去自身之糟粕是非常重要的，逻辑自洽才能做到...
1169,200,421,1790,2019-11-17,#茶颜悦色[超话]#   夏日限定岭南佳荔已陆续从门店下架，我们明年再见。
651,41,266,958,2019-11-13,#茶颜悦色[超话]#   【活字】限定款坐垫&帆布包，敬请期待。
587,87,207,881,2019-11-13,#茶颜悦色[超话]#  -【活字】 茶颜在概念店上的最新尝试 也是有史以来最大的一次命题 干货满满，甚是有趣，邀您来玩。
340,1,103,444,2019-11-12,#茶颜悦色[超话]#   活字印刷的推送已经发了，太长了就不搬微博了。 内含抽奖，速速去看[酷]
1153,41,273,1467,2019-11-08,#茶颜悦色[超话]#   有朋友问怎么捡积点？ 去活字拍照片一小时捡了三个 一般来说游客越多的地方越多不要的卡
600,36,274,910,2019-11-08,#茶颜悦色[超话]#   摸鱼刚刚在办公室和新鸡仔打起来了，因为下个月要上线的茶颜六周年新周边打样到了，幼儿园所有人都在哄抢，太！好！看！了！ 都开始好好存积点！千万不要乱丢！不要到时候说我没提醒你们！
548,35,121,704,2019-11-08,#茶颜悦色[超话]# #茶话绘#   今日辞秋迎冬，宜约老友吃火锅配茶颜。
384,13,71,468,2019-11-06,无穷小亮微博  的微博: 幽兰拿铁果然很好喝！喝之前我还心说能好喝到哪去。没想到很特殊。是粉丝送我的不是我买的不喝又浪费
1367,94,138,1599,2019-11-05,#茶颜悦色[超话]#   看演出突然被cue，感谢喜欢，欢迎来到长沙，想请你们喝幽兰拿铁。 @decajoins
294,50,33,377,2019-11-04,读库  的微博: 求助
1701,334,299,2334,2019-11-03,小成故事多啊  的微博: @茶颜悦色官方微博  小悦在吗？周杰伦要来喝你了。
282,3,63,348,2019-11-02,茶颜悦色官方微博  的微博: #茶颜悦色[超话]#   小葱老师到了吗？ 没有[赞] 啥叫挖坑给自己跳啊
326,8,88,422,2019-11-02,#茶颜悦色[超话]#   小葱老师到了吗？ 没有[赞] 啥叫挖坑给自己跳啊
269,39,128,436,2019-11-02,小康·kang  的微博: #茶颜悦色[超话]#   太平街的🌟“活字印刷店”不看不知道，一看玄机特别多。 昨天看了推文 冬季限定 [耶]臻享拿铁  今天必须安排到位 🌟活字印刷店 大家有时间去里面逛逛吧，座位很多，而且挺有意思的。  （编辑啦！不拼图了，十八张图）
1312,54,234,1600,2019-10-31,#茶颜悦色[超话]#   刚才刷微博看到朋友发的一段客服反馈，起因是她在网上购买了一套百乐juice up，但是使用中发现了一点小问题，害怕买到了假货，于是在微博上艾特官方求助。 虽然是在非官方渠道购买，且查询后发现购买的网店也不是授权店，但百乐依旧很积极解决，让友人将笔寄给他们免费鉴定，证实为...
1155,11,162,1328,2019-10-30,#茶颜悦色[超话]#   排队排到眼前了[哈哈] “您好，现在点单大概需要等一个小时左右哦 ”
1211,77,354,1642,2019-10-30,#茶颜悦色[超话]#   西湖公园店赶在月底终于开业 地址：西湖公园58小镇创意文化街C2栋（晚上很多朋友玩滑板的这个广场边上） 营业时间：10:30-21:30 今日秋高气爽，金桂飘香，来一杯桂花弄刚好。 湖大北校区及58的工友们，我们终于来咯[馋嘴]
1614,34,319,1967,2019-10-28,#茶颜悦色[超话]#   茶颜的第六年，时刻准备着。
567,4,83,654,2019-10-28,#茶颜悦色[超话]#   还想喝茶颜的朋友抓紧时间咯，今晚提前打烊提前打烊提前打烊（详情见置顶
1023,18,168,1209,2019-10-28,#茶颜悦色[超话]#   这个周末过得很开心，去盒马吃了海鲜（真好吃啊），里面的茶颜悦色人很少不用排队，不过必须用盒马的系统所以不能用茶颜电子会员（也不能用员工折扣！！哭），但是可以正常积点，提醒一下大家。 然后去颐而康按了摩，因为国庆假日游客激增，小伙伴打了场硬仗，小葱老师心疼大家，找...
646,7,356,1009,2019-10-28,茶颜悦色官方微博  的微博: 门店伙伴说：放在门店两个月都没有主人来认领。现在转交给幼儿园暂存啦～ 里面是一包重要到无法展示的宝藏！(主人需要报内容物来私信认领哦)
933,11,107,1051,2019-10-25,门店伙伴说：放在门店两个月都没有主人来认领。现在转交给幼儿园暂存啦～ 里面是一包重要到无法展示的宝藏！(主人需要报内容物来私信认领哦)
590,14,75,679,2019-10-24,#茶颜悦色[超话]#   茶颜二十四节气
699,31,148,878,2019-10-24,#茶颜悦色[超话]#   省展览馆店已开业，又占了一个四大名校据点。照片将就看一下，地方还是很显眼好找的。 地址：湖南省长沙市开福区东风路街道展览馆路52号芒果国际影城东风店一楼 营业时间：10:00-22:30 联系电话：19896240227
876,34,328,1238,2019-10-24,#茶颜悦色[超话]# 一中外面开店了，不会还有人不知道吧？（照片还没去拍，等一等)
563,37,162,762,2019-10-22,#茶颜悦色[超话]#   三和的粉面都是一绝，应该买杯风栖绿桂来搭配。
380,38,121,539,2019-10-21,御泥坊  的微博: #茶颜悦色首款联名# #茶颜悦色面膜#  终！于！来！啦！御泥坊X茶颜悦色联名系列产品现已开启天猫首发预售→ 【抢先加购】御泥坊茶颜悦色肌肽精华液膜盒紧致肌肤抗糖面膜 奶茶味的抗糖化面膜、秋冬必备彩妆让你焕发“茶颜悦色”~更有全网第一波限量茶颜包包 只送不卖，请提前锁定哦！ 以茶为本，感受国风之美。 #国潮美学茶颜悦色#
1893,40,401,2334,2019-10-17,#茶颜悦色[超话]#   你们未免也太狠了吧！
2024,88,470,2582,2019-10-17,#茶颜悦色[超话]#   又来试新品了，大家懂了吧[酷]
988,25,211,1224,2019-10-12,御泥坊  的微博: 茶颜面膜招募新品体验官啦！全网仅限100位 （活动已结束） 方式一：关注 @御泥坊  带话题 #茶颜悦色面膜# 转发并@ 一位好友，说说对新品的期待，抽88位成为新品体验官~ 方式二：发微博 @御泥坊  （详细说明见下图） 还有好多福利说不完 请戳大图！ 完成体验官任务后还有100份茶颜美妆礼...
277,30,30,337,2019-10-09,中国图书网官方微博  的微博: 朋友们，夜深了，我想和大家说一些掏心窝的话。今天是国庆长假最后一天，这就意味着在浪了七天之后，明天开始我又要继续为KPI做着艰难而收效甚微的努力了。可能有些朋友会觉得很奇怪，一个图书电商微博，为什么要这样毫不掩饰地追求粉丝量？维护好现有的用户不是挺好吗？ 如果真的在意粉丝量，花钱买一...
927,27,155,1109,2019-10-09,茶颜悦色官方微博  的微博: #茶颜悦色[超话]#   对了，昨天晚上在五一拍了几张【假日过后的茶颜】，迎来属于茶颜小伙伴们的假期啦～ （错峰来玩的朋友们有福了
839,65,280,1184,2019-10-09,#茶颜悦色[超话]#   对了，昨天晚上在五一拍了几张【假日过后的茶颜】，迎来属于茶颜小伙伴们的假期啦～ （错峰来玩的朋友们有福了
1158,60,260,1478,2019-10-09,#茶颜悦色[超话]#   翘首以盼！经过一系列风波，装修的时候还在读高三和大四的同学现在都毕业了，桃子湖店终终终终于开业了[心] 营业时间:10:30-22:00 地址:岳麓区桃子湖文化创意产业园汉堡王对面 欢迎打卡👏👏👏
926,135,405,1466,2019-10-08,茶颜悦色官方微博  的微博: #茶颜悦色[超话]#   湖师大和附中的朋友们，明天...
2074,394,769,3237,2019-10-08,#茶颜悦色[超话]#   湖师大和附中的朋友们，明天...
3492,92,834,4418,2019-10-05,#茶颜悦色[超话]#   国庆假日已过大半，长沙也开始有了降温的迹象。前几日都是高温，茶颜门口的队伍又长，真的真的是辛苦大家了。 今年来游玩的朋友好像格外的多，和稳步向前的城市发展必需的过程一样，茶颜和长沙都在学习和适应，努力为大家提供更好的服务和体验。 但其中有很多招待不周的地方，特此...
1359,5,270,1634,2019-10-02,紧急播报，烈士公园店也闭店了，大家不要扑空哦！！
128,6,100,234,2019-10-02,茶颜悦色官方微博  的微博: 欢度国庆，特来抽奖。（特别适合国庆来长沙旅游的朋友） 联合长沙世界之窗、文和友、谢子龙影像艺术馆、铁竹堂烧烤炸货、樂兮小酒馆、地球仓、繁花酒吧、笑工场，独宠一人。 奖品见图五，转发+关注，明天中午开奖~   抽奖详情
1679,3303,2562,7544,2019-10-01,欢度国庆，特来抽奖。（特别适合国庆来长沙旅游的朋友） 联合长沙世界之窗、文和友、谢子龙影像艺术馆、铁竹堂烧烤炸货、樂兮小酒馆、地球仓、繁花酒吧、笑工场，独宠一人。 奖品见图五，转发+关注，明天中午开奖~   抽奖详情
1410,30,252,1692,2019-10-01,#茶颜悦色[超话]#   今天是新中国成立七十周年的日子了，在此先向我们的祖国妈妈说一句生日快乐。 小长假的到来又是可预见的运营线紧张，所以我们做了以下调整： 国庆期间暂停营业的门店： 沙湾天虹店、梅溪郡店、车站北路店、奥克斯缤纷广场店、万家丽大润发店、万家丽四店、兴威名座店、林科大二店...
1293,12,169,1474,2019-09-27,微博发布后半仙豆夫找到我们，告知目前各平台谣传“茶颜悦色子品牌”并非他们官方行为，乃网友误传，发酵后他们也有进行留言澄清，但因为影响力不够并没有显著效果。 了解情况后特来向大家说明，并向对方致歉。只要不是恶意竞争，茶颜一直非常尊重其他商家，尤其同为原创品牌，也很理解他们在舆论中有...
1105,39,158,1302,2019-09-26,来打卡了，意境到位   长沙·芒果粉丝楼    显示地图
1855,7,454,2316,2019-09-26,#茶颜悦色[超话]#   想问问大家对于茶颜的线上运营有没有啥意见？比如想在公众号和微博上看到哪些方面的内容？ 因为摸鱼一个人有点搞不过来了，想招个小伙伴一起玩，目前看来我的短板是拍照和视频，所以会倾向找有此特长的朋友，还有啥吗？
3226,32,326,3584,2019-09-25,近日得知某小吃品牌在短视频分享平台自称是我们的子品牌，特此澄清。 1.真是我们出的东西，官微和官博不可能不发布，这叫浪费资源。 2.故意在我们不在的平台发，是不是欺负我们不会拍视频，看来是时候琢磨一下了。
