like,for,com,sum,date,content 
76,2,57,135,2017-10-20,小伙伴们请注意：目前喜茶在泰国以及其他海外地区尚未开设门店，你在海外见到的所有打着「喜茶」名号开设的店铺都与我们没有任何关系。我们现已在大部分国家提交了完整的商标申请，相关维权行动也正在进行中。所有门店列表在置顶微博中可以找到，喜茶喜欢有你，感谢你的支持。
51,5,22,78,2017-10-20,#喜茶DP计划# 为了将更多与喜茶秉持精品理念、具有时代精神的设计师、品牌及产品呈现给大家，喜茶白日梦计划Heytea Day Dreamer Project（简称“Heytea DP” ）应运而生。在Heytea DP计划中，喜茶将与来自全球不同领域的独立设计师进行契合双方兴趣的跨界合作，带给大家更大胆颠覆的空间体验。即将开业...
42,7,7,56,2017-10-19,深夜徐老师  的微博: 深夜发媸×喜茶  告诉我你最爱的喜茶口味吧！    #深夜喜茶# @喜茶HEYTEA
19,12,12,43,2017-10-19,将时尚、艺术、体验完美融合，第二届上海时尚周末开幕在即。10.20-10.22日，我们将在时尚周末现场制茶以及售卖喜茶周边，欢迎大家来玩~ 地址：上海邮政博物馆南区  另外，我们还将在转发中抽取10位小可爱，每人赠送时尚周末门票2张。（门票需于喜茶上海来福士店自取，场次随机。）
46,91,90,227,2017-10-17,喜茶 X 深夜发媸 店员造型改造计划，你最想抱走哪位小哥哥 ？  ，感谢小黄瓜🥒的仙度瑞拉魔法棒～ @深夜徐老师  。转发本微博，我们从中抽取5位小可爱送出「喜茶迷彩单肩包＋卡套」一份
36,10,16,62,2017-10-15,#HEYTEA IN 上海时装周#   一个设计师有他自己始终如一的思维体系，一杯好茶也有它繁杂却必须坚守的制作工艺。执于创造，就是一种美德。这也是喜茶的价值观。本月15-17号，我们在上海时装周外滩源协进大楼秀场设有喜茶·光之盒子弹出店，期待与你相遇。转发+关注，我们将抽取10位朋友，每人赠送时装周秀...
33,0,15,48,2017-10-14,#喜茶迷彩季#  「喜茶迷彩礼盒」补货已到，礼盒内包含晴雨伞、手机壳、单肩包、卡套全线周边。限量发售100份，售完即止，购买请移步喜茶星球店。
56,8,284,348,2017-10-12,欢迎来到喜茶星球，我们希望用一杯好茶激发您的一份灵感。 1.目前我们旗下仅有「喜茶」和「喜茶热麦」两个品牌，除此之外所有与此类似或添加前后缀的品牌均与我们无关。我司拥有「喜茶HEYTEA」与「喜茶热麦」的完整商标权，对于任何企业或个人侵犯喜茶注册商标专用权的行为，我们都将予以打击，并追究...
64,6,40,110,2017-10-12,两份甜蜜，一份惬意。喜茶新品「 金枕榴莲布蕾 」&「 静冈抹茶布蕾 」甜蜜来袭，由鮮奶和鮮奶油打制，特别加入新鲜果肉，不加一滴水，不含香精奶粉，四小時冷卻凝固冷藏，每日新鲜供应。现北京、深圳、广州、杭州及苏州地区门店有售。
34,2,28,64,2017-10-12,#喜茶广州新店内测# 喜茶与你，秋日小聚 现有一场新店内测活动邀请广州的小伙伴们参加（坐标：广州白云万达，时间：明天，10月13日，18:00-19:30）。时间、地点没问题可私信喜茶君报名。名额有限，先到先得哦
71,9,52,132,2017-10-10,#灵感之茶#  初夏，我们率先推出了大家很喜爱的芒芒，选用的是大台农芒果，由于台芒过季，芒芒也随之下架。暂别数月，芒芒终于回归了，新品「芒芒2.0」现已于部分门店上市。选用美国品种的芒果，特别加入新鲜芒果压制的大块芒果果泥 ，每一口都能吮吸到果肉，nice to see you again~
31,0,26,57,2017-10-07,子睿Ricky  的微博: The season of C A M O @喜茶HEYTEA   #喜茶heytea# #带上喜茶去旅行# #喜茶迷彩季#
100,14,25,139,2017-10-04,但愿人长久，千里共婵娟 喜茶君在此祝愿大伙儿中秋喜乐，团团圆圆。听说月饼和喜茶更配喔[微風]
69,3,19,91,2017-10-03,甜甜琛啊  的微博: 昨天在大悦城买喜茶，竟然只等了不到半小时 emmm…芝芝莓果比满杯水果好喝 #喜茶heytea#
29,9,27,65,2017-09-30,#喜茶迷彩季#  小长假前来点福利吧 国庆期间，到喜茶门店消费即可与邀请你的朋友一起领取喜茶星球店立减金20元（立减金仅限喜茶星球店购买周边产品使用，每单限用一次，不兑现，不参与会员积分）~ps.已经售罄的喜茶迷彩礼盒也已经补货咯~立减金使用方式见图三~喜茶星球店购买方式见图四
46,2,23,71,2017-09-30,#带上喜茶去旅行#  明天就开始放小长假喽，今年国庆，你们打算去哪儿浪呢 记得带上酷酷的喜茶迷彩季周边，分享你们的“合影”， @喜茶HEYTEA  ，即有机会获得随机小礼物哟   #喜茶迷彩季#
201,29,208,438,2017-09-27,少女心不够用，那我们分一些给你吧~喜茶首家粉红PINK店，现已开业，有人要来偶遇少女心的喜茶君吗？ （地址：深南大道9668号华润万象天地首层SL187号(ZARA隔壁)   电话：‭0755-86681153） 评论抽出5位小仙女送出最具少女心的粉色脆珠芝芝莓果一杯
205,4,69,278,2017-09-26,最少女心的喜茶，明天见💖  深圳·华润城万象天地     显示地图
62,3,7,72,2017-09-24,一只Anna酱  的微博: 喜茶出了迷彩季，有点酷，有一起去喝一杯的吗…  深圳·福永
69,1,49,119,2017-09-23,Gravyanph1  的微博: ❣️ 喜茶 「维多利店」❣️  明天新开张 两天 买一送一    最后感谢内测机会🙆
34,6,21,61,2017-09-22,#Heytea to go#  9月23日（明天），北京751D · PARK - 东区故事，Cube Fair，奇妙开市，来这儿玩味迷彩系喜茶。喜茶迷彩周边也能在现场买到哟（详细地址：北京市朝阳区酒仙桥路4号751园区内）
32,0,28,60,2017-09-21,#喜茶广州新店内测# 喜茶君敲黑板啦~请注意！现有一场新店内测活动邀请广州的小伙伴们参加（坐标：广州维多利广场，时间：明天 9.22日18:00-19:30）。时间、地点没问题可私信喜茶君报名。名额有限，先到先得哟~
53,15,18,86,2017-09-21,#灵感之茶# 抿一口安佳纯净浓香芝士，一口优质天然茶香，回味悠长，妙不可言。源自新西兰的纯净，好茶的最佳伴侣 @安佳专业乳品专业伙伴 。
64,13,271,348,2017-09-21,欢迎来到喜茶星球，我们希望用一杯好茶激发您的一份灵感。 1.目前我们旗下仅有「喜茶」和「喜茶热麦」两个品牌，除此之外所有与此类似或添加前后缀的品牌均与我们无关。我司拥有「喜茶HEYTEA」与「喜茶热麦」的完整商标权，对于任何企业或个人侵犯喜茶注册商标专用权的行为，我们都将予以打击，并追究...
52,1,35,88,2017-09-19,#喜茶迷彩季#  今日的喜茶君兼职发货小哥[加油]迫不及待想收到大伙儿的买家秀[親親]
85,16,94,195,2017-09-18,为了弥补芝士莓莓暂时下架的遗憾，喜茶新品「芝芝莓果」，现已在各大门店上市。（北京、上海、深圳、广州、苏州、杭州、东莞有售，其他地区正在紧张备货，加快上市中。）用黄金比例的佳沃蓝莓浆果，中和本季草莓的略显青涩，再搭配清幽的绿妍茶底，酸甜浓郁的滋味，饱满多汁的口感，来一场能量满满的莓...
74,4,70,148,2017-09-18,在没有莓莓的日子里，你需要_____。
99,11,59,169,2017-09-16,广州的第二家喜茶热麦，就在兴盛路，午后天气正好，一起来食个包？  地址：天河区珠江新城兴盛路11和17号越和兴盛汇1层G16号临街商铺(靠近太平洋咖啡)  电话：020-85200208
125,373,362,860,2017-09-15,#迷彩季•喜茶HEYTEA微博粉丝冲10w福利# 10万粉丝，喜茶喜欢有你 来，粉丝福利走一波~喜茶星球店限时折扣进行时（详见图123，进入HEYTEA喜茶星球店请戳图4）。关注+转发本微博，喜茶君将抽出10位粉丝送出迷彩手机壳+迷彩卡套一份；再抽出3位粉丝送出限量迷彩礼盒一份（内含手机壳、卡套、晴雨伞及单...
44,6,46,96,2017-09-15,|#潜入迷彩森林#  喜茶「迷彩季」多款周边，现已登陆喜茶星球店。点击链接或扫描图五二维码，即可购买喜茶迷彩周边，感受喜茶对迷彩元素的创意解读。  喜茶主题季 || 潜入迷彩森林|
48,5,47,100,2017-09-14,|#潜入迷彩森林#  从最初的伪装色脱身而出，迷彩，早已成为当下潮流不可或缺的元素之一。为探索更多可能，9.15-10.15，喜茶特别企划  #喜茶迷彩季#  ，让我们一起喝茶，一起潜入迷彩森林。更多迷彩季相关→ 喜茶主题季 || 潜入迷彩森林|
18,0,13,31,2017-09-13,站酷  的微博: 今年的 #站酷CUBE# 从喜茶的1000杯“灵感之茶”喝起 距2017 ZCOOL CUBE启幕 还有10天   @喜茶HEYTEA
47,8,135,190,2017-09-13,欢迎来到喜茶星球，我们希望用一杯好茶激发您的一份灵感。 1.目前我们旗下仅有「喜茶」和「喜茶热麦」两个品牌，除此之外所有与此类似或添加前后缀的品牌均与我们无关。我司拥有「喜茶HEYTEA」与「喜茶热麦」的完整商标权，对于任何企业或个人侵犯喜茶注册商标专用权的行为，我们都将予以打击，并追究...
124,4,93,221,2017-09-09,喜茶江门中天店终于带着新面貌和大家见面啦，欢迎大家前来饮茶～和中天店相隔不远的还有汇悦城店，目的就是想让大家能够更方便买到自己喜爱的茶饮，这也是我们一直坚持的初衷
83,7,172,262,2017-09-08,继续剧透 港真，你们最想要的喜茶周边是什么？   深圳·喜茶(万象黑金店)    显示地图
56,36,79,171,2017-09-07,#没想到游乐园#  喜茶HEYTEA TO GO的下一站空降 @36氪  「没想到游乐园」啦~我们在游乐园里开了个只存在48小时的快闪店～9.16-9.17，北京石景山游乐园，跟着喜茶君出摊儿，摇着小扇逛乐园，还有机会在喜茶娃娃机里抓到喜茶限量版雨伞、免排队赠饮券等惊喜周边.....转发本条微博，聊聊你在游乐园里最难忘的...
99,10,212,321,2017-09-05,倒计时10天，这是一条剧透博 [並不簡單]
104,77,198,379,2017-09-02,喜茶在杭州的第三家店，万象城店，今天正式开业啦～转发评论中抽出5位朋友送出新品满杯金菠萝一杯～免排队[並不簡單]
66,12,42,120,2017-08-29,SiamHot_暹罗热  的微博: 一家不用排队的喜茶？？！还有这种操作？这就是曼谷Siam Discovery 2F新开的喜茶。店面极具设计和通透感，茶品跟国内有些不同。最招牌的是芝士乌龙奶盖，跟国内味道一致，厚厚的奶盖，倾斜四十五度，搭配清爽的乌龙。而对于特立独行不走寻常路的朋友 ！特别推荐特制泰国版的芝士泰式奶茶，仅限此...
137,11,68,216,2017-08-29,虽由人作，宛自天开，惊鸿一瞥，入画入梦。初秋云淡，姑苏城遇喜茶。喜茶苏州圆融时代广场店今日开业，欢迎前来饮茶
81,21,125,227,2017-08-28,新品「满杯金菠萝」，现已于以下门店上市。• 精选进口都乐金菠萝，价格为普通菠萝的数倍。• 纯鲜果制作，不添加果汁、果酱、罐头菠萝。• 搭配清新四季春茶，果香融入茶韵，满口清鲜。  明日起，线下购买更有菠菠卡赠送~数量有限，送完即止。
103,40,58,201,2017-08-27,#跨越一切靠近你#  明天就是七夕啦，喜茶和杜杜 @杜蕾斯官方微博  联名推出七夕助兴杯套，你的喜茶穿上了吗？转发这条微博晒出你的七夕杯套，抽6位朋友，每人送出免排队赠饮2杯。
54,0,11,65,2017-08-26,土豆宝宝的小肉丁  的微博: 爱喜茶 小哥哥因为爱情爱上了喜茶 爱上了为我们排队买喜茶 土豆哥哥是十佳男朋友 求一次免排队好让我的宝宝少辛苦些 @喜茶HEYTEA   @杜蕾斯官方微博   北京
27,0,22,49,2017-08-26,喜茶  的微博: 坐标广州的小伙伴们注意啦，从今天开始，喜茶广州石牌桥店将进行门店装修升级，前去饮茶的朋友请勿走空，敬请移步其他临近的门店购买喜茶~升级完成后，我们会第一时间告知大家。
42,1,32,75,2017-08-26,坐标广州的小伙伴们注意啦，从今天开始，喜茶广州石牌桥店将进行门店装修升级，前去饮茶的朋友请勿走空，敬请移步其他临近的门店购买喜茶~升级完成后，我们会第一时间告知大家。
69,11,34,114,2017-08-26,好可愛的源妹  的微博: 喜茶-廣州萬菱匯店 halo   金 菠 蘿🍍 #探城记# #广州美食# #广州探店#
58,8,53,119,2017-08-25,一日清闲君须记，最是闲散喝茶时。八月二十六日（本周六），喜茶苏州印象城店，不见不散。开业当天，到店饮茶的朋友，可获得喜茶X苏州立体明信片一张（限量2000张，每单赠送一张，送完即止）。新店地址：吴中区工业园区现代大道1699号(印象城1楼1012a优衣库旁)
59,902,43,1004,2017-08-24,杜蕾斯官方微博  的微博: #跨越一切靠近你#  合胃口的食物就像是合胃口的你，想靠近你，但更想尝到你。这个七夕，你找到合你胃口的ta了吗？ @喜茶HEYTEA
103,26,109,238,2017-08-23,|八月二十六，君到姑苏见。喜茶君先剧透一下，此次喜茶苏州新店的见面礼   →  苏州 || 初秋云淡，姑苏城遇喜茶|
142,2,105,249,2017-08-20,惠州第三家喜茶，港惠新天地❤️
58,1,58,117,2017-08-20,好可愛的源妹  的微博: 恭賀喜茶又一新店 保利 中環  #探城记# #广州美食# #广州探店#
36,5,27,68,2017-08-11,喜茶  的微博: 八月十二日（本周六），喜茶北京三里屯黑金店 & 朝阳大悦城双水吧旗舰店，两店齐开，双喜临门。[xkl撒花]开业当日，喜茶会员卡北京特别版也将于以上两家门店限量发售。[dada转圈]我们将在转发的朋友中，抽取10位，每人赠送免排队赠饮一杯。戳这儿→ 京城初见，双喜临门 ，了解更多。
